Winner,Dad_total,Tom_total,Will_total,Dad,Tom,Will,AFC Wildcard 1,AFC Wildcard 2,AFC Divisional 1,AFC Divisional 2,AFC Championship,NFC Wildcard 1,NFC Wildcard 2,NFC Divisional 1,NFC Divisional 2,NFC Championship,Super Bowl,p,p_adj
Will,6,2,8,4,2,3,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,6.24e-4,7.924072289803922e-4
Will,6,2,8,4,2,3,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,4.16e-4,5.282714859869281e-4
Will,6,1,9,4,1,4,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,4.9e-4,6.22242856090372e-4
Will,6,1,9,4,1,4,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,3.27e-4,4.1525186518684014e-4
Will,6,1,9,4,1,4,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,3.96e-4,5.028738183914027e-4
Will,6,1,9,4,1,4,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,2.81e-4,3.5683722971713175e-4
Will,6,0,10,4,0,5,Ravens,Colts,Colts,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,2.65e-4,3.365190956407114e-4
Will,6,0,10,4,0,5,Chargers,Colts,Colts,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Rams,Pats,1.77e-4,2.247693582203997e-4
Will,3,5,8,1,5,3,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Eagles,Rams,Rams,Texans,2.39e-4,3.0350212776652846e-4
Will,3,5,8,1,5,3,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Eagles,Rams,Rams,Texans,1.59e-4,2.0191145738442684e-4
Will,3,1,12,1,1,7,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Eagles,Eagles,Rams,Rams,Ravens,3.5e-4,4.4445918292169436e-4
Will,3,1,12,1,1,7,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Eagles,Eagles,Rams,Rams,Chargers,2.34e-4,2.971527108676471e-4
Will,4,1,11,2,1,6,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Eagles,Eagles,Rams,Rams,Ravens,4.53e-4,5.752571710386502e-4
Will,4,1,11,2,1,6,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Eagles,Eagles,Rams,Rams,Chargers,3.02e-4,3.8350478069243345e-4
Will,4,0,12,2,0,7,Ravens,Colts,Colts,Pats,Colts,Cowboys,Eagles,Eagles,Rams,Rams,Colts,2.43e-4,3.085816612856335e-4
Will,4,0,12,2,0,7,Chargers,Colts,Colts,Pats,Colts,Cowboys,Eagles,Eagles,Rams,Rams,Colts,1.62e-4,2.0572110752375568e-4
Will,3,5,8,1,5,3,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,7.72e-4,9.8034996918728e-4
Will,3,5,8,1,5,3,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,5.14e-4,6.527200572050026e-4
Will,3,4,9,1,4,4,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,6.06e-4,7.695493281444193e-4
Will,3,4,9,1,4,4,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,4.04e-4,5.13032885429613e-4
Will,2,6,8,0,6,3,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,3.88e-4,4.927147513531926e-4
Will,2,6,8,0,6,3,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,2.58e-4,3.2762991198227753e-4
Will,2,4,10,0,4,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,3.79e-4,4.8128580093520615e-4
Will,2,4,10,0,4,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Eagles,Eagles,Rams,Rams,Chiefs,2.68e-4,3.4032874578004025e-4
Will,5,3,8,3,3,3,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,5.32e-4,6.755779580409754e-4
Will,5,3,8,3,3,3,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,3.54e-4,4.495387164407994e-4
Will,5,2,9,3,2,4,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,4.18e-4,5.308112527464807e-4
Will,5,2,9,3,2,4,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,2.78e-4,3.530275795778029e-4
Will,5,2,9,3,2,4,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,3.38e-4,4.2922058236437906e-4
Will,5,2,9,3,2,4,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,2.39e-4,3.0350212776652846e-4
Will,5,1,10,3,1,5,Ravens,Colts,Colts,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,2.26e-4,2.869936438294369e-4
Will,5,1,10,3,1,5,Chargers,Colts,Colts,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Rams,Pats,1.51e-4,1.9175239034621672e-4
Will,2,6,8,0,6,3,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Eagles,Rams,Rams,Texans,2.03e-4,2.5778632609458273e-4
Will,2,6,8,0,6,3,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Eagles,Rams,Rams,Texans,1.36e-4,1.7270413964957267e-4
Will,2,2,12,0,2,7,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Eagles,Eagles,Rams,Rams,Ravens,2.98e-4,3.784252471733283e-4
Will,2,2,12,0,2,7,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Eagles,Eagles,Rams,Rams,Chargers,1.99e-4,2.5270679257547764e-4
Will,3,2,11,1,2,6,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Eagles,Eagles,Rams,Rams,Ravens,3.86e-4,4.9017498459364e-4
Will,3,2,11,1,2,6,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Eagles,Eagles,Rams,Rams,Chargers,2.57e-4,3.263600286025013e-4
Will,3,1,12,1,1,7,Ravens,Colts,Colts,Pats,Colts,Seahawks,Eagles,Eagles,Rams,Rams,Colts,2.07e-4,2.628658596136878e-4
Will,3,1,12,1,1,7,Chargers,Colts,Colts,Pats,Colts,Seahawks,Eagles,Eagles,Rams,Rams,Colts,1.38e-4,1.752439064091252e-4
Will,5,4,9,3,4,4,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,0.00196245504,0.002492089038854174
Will,5,4,9,3,4,4,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,0.00130830336,0.0016613926925694497
Will,5,3,10,3,3,5,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,0.00154192896,0.0019580699590997083
Will,5,3,10,3,3,5,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,0.00102795264,0.001305379972733139
Will,4,5,9,2,5,4,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,9.86e-4,0.0012521050124594017
Will,4,5,9,2,5,4,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,6.57e-4,8.343133805130092e-4
Will,4,3,11,2,3,6,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,9.64e-4,0.001224167578104324
Will,4,3,11,2,3,6,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Bears,Saints,Bears,Bears,Chiefs,6.83e-4,8.673303483871922e-4
Will,7,2,9,5,2,4,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,0.001352254176,0.0017172051033354544
Will,7,2,9,5,2,4,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,9.02e-4,0.001145434808558195
Will,7,1,10,5,1,5,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,0.001062485424,0.0013492325811921427
Will,7,1,10,5,1,5,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,7.08e-4,8.990774328815988e-4
Will,7,1,10,5,1,5,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,8.59e-4,0.0010908298232278155
Will,7,1,10,5,1,5,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,6.08e-4,7.720890949039719e-4
Will,7,0,11,5,0,6,Ravens,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,5.75e-4,7.30182943371355e-4
Will,7,0,11,5,0,6,Chargers,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Bears,Bears,Pats,3.83e-4,4.8636533445431125e-4
Will,4,5,9,2,5,4,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Bears,Bears,Texans,5.17e-4,6.565297073443313e-4
Will,4,5,9,2,5,4,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Bears,Bears,Texans,3.45e-4,4.38109766022813e-4
Will,4,1,13,2,1,8,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Bears,Saints,Bears,Bears,Ravens,7.59e-4,9.638414852501887e-4
Will,4,1,13,2,1,8,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Bears,Saints,Bears,Bears,Chargers,5.06e-4,6.425609901667924e-4
Will,5,1,12,3,1,7,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Bears,Saints,Bears,Bears,Ravens,9.81e-4,0.0012457555955605205
Will,5,1,12,3,1,7,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Bears,Saints,Bears,Bears,Chargers,6.54e-4,8.305037303736803e-4
Will,5,0,13,3,0,8,Ravens,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Bears,Bears,Colts,5.26e-4,6.679586577623178e-4
Will,5,0,13,3,0,8,Chargers,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Bears,Bears,Colts,3.5e-4,4.4445918292169436e-4
Will,4,5,9,2,5,4,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,0.00167172096,0.0021228906627276303
Will,4,5,9,2,5,4,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,0.00111448064,0.00141526044181842
Will,4,4,10,2,4,5,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,0.00131349504,0.0016679855207145666
Will,4,4,10,2,4,5,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,8.76e-4,0.0011124178406840123
Will,3,6,9,1,6,4,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,8.4e-4,0.0010667020390120665
Will,3,6,9,1,6,4,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,5.6e-4,7.111346926747109e-4
Will,3,4,11,1,4,6,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,8.21e-4,0.0010425742547963174
Will,3,4,11,1,4,6,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Bears,Saints,Bears,Bears,Chiefs,5.81e-4,7.378022436500127e-4
Will,6,3,9,4,3,4,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,0.001151920224,0.0014628043472857575
Will,6,3,9,4,3,4,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,7.68e-4,9.75270435668175e-4
Will,6,2,10,4,2,5,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,9.05e-4,0.001149244458697524
Will,6,2,10,4,2,5,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,6.03e-4,7.657396780050905e-4
Will,6,2,10,4,2,5,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,7.31e-4,9.28284750616453e-4
Will,6,2,10,4,2,5,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,5.18e-4,6.577995907241077e-4
Will,6,1,11,4,1,6,Ravens,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,4.9e-4,6.22242856090372e-4
Will,6,1,11,4,1,6,Chargers,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Bears,Bears,Pats,3.27e-4,4.1525186518684014e-4
Will,3,6,9,1,6,4,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Bears,Bears,Texans,4.41e-4,5.600185704813348e-4
Will,3,6,9,1,6,4,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Bears,Bears,Texans,2.94e-4,3.7334571365422325e-4
Will,3,2,13,1,2,8,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Bears,Saints,Bears,Bears,Ravens,6.46e-4,8.203446633354701e-4
Will,3,2,13,1,2,8,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Bears,Saints,Bears,Bears,Chargers,4.31e-4,5.473197366835722e-4
Will,4,2,12,2,2,7,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Bears,Saints,Bears,Bears,Ravens,8.36e-4,0.0010616225054929614
Will,4,2,12,2,2,7,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Bears,Saints,Bears,Bears,Chargers,5.57e-4,7.073250425353821e-4
Will,4,1,13,2,1,8,Ravens,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Bears,Bears,Colts,4.48e-4,5.689077541397688e-4
Will,4,1,13,2,1,8,Chargers,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Bears,Bears,Colts,2.99e-4,3.796951305531046e-4
Dad,7,4,6,5,4,1,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Cowboys,Cowboys,Chiefs,6.54e-4,8.305037303736803e-4
Dad,7,4,6,5,4,1,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Cowboys,Cowboys,Chiefs,4.36e-4,5.536691535824535e-4
Will,6,3,8,4,3,3,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Eagles,Saints,Cowboys,Cowboys,Chiefs,3.21e-4,4.076325649081825e-4
Will,6,3,8,4,3,3,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Eagles,Saints,Cowboys,Cowboys,Chiefs,2.28e-4,2.895334105889895e-4
Dad,9,2,6,7,2,1,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,4.51e-4,5.727174042790975e-4
Dad,9,2,6,7,2,1,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,3.01e-4,3.8223489731265713e-4
Dad,9,1,7,7,1,2,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,3.54e-4,4.495387164407994e-4
Dad,9,1,7,7,1,2,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,2.36e-4,2.996924776271996e-4
Dad,9,1,7,7,1,2,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,2.86e-4,3.631866466160131e-4
Dad,9,1,7,7,1,2,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,2.03e-4,2.5778632609458273e-4
Dad,9,0,8,7,0,3,Ravens,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,1.92e-4,2.4381760891704375e-4
Dad,9,0,8,7,0,3,Chargers,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Cowboys,Pats,1.28e-4,1.625450726113625e-4
Will,6,1,10,4,1,5,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Eagles,Saints,Cowboys,Cowboys,Ravens,2.53e-4,3.212804950833962e-4
Will,6,1,10,4,1,5,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Eagles,Saints,Cowboys,Cowboys,Chargers,1.69e-4,2.1461029118218953e-4
Will,7,1,9,5,1,4,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Eagles,Saints,Cowboys,Cowboys,Ravens,3.27e-4,4.1525186518684014e-4
Will,7,1,9,5,1,4,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Eagles,Saints,Cowboys,Cowboys,Chargers,2.18e-4,2.7683457679122676e-4
Will,7,0,10,5,0,5,Ravens,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Cowboys,Cowboys,Colts,1.75e-4,2.2222959146084718e-4
Will,7,0,10,5,0,5,Chargers,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Cowboys,Cowboys,Colts,1.17e-4,1.4857635543382355e-4
Tom,4,7,6,2,7,1,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,7.63e-4,9.689210187692937e-4
Tom,4,7,6,2,7,1,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,5.09e-4,6.463706403061212e-4
Will,4,6,7,2,6,2,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,6e-4,7.619300278657616e-4
Will,4,6,7,2,6,2,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,4e-4,5.079533519105079e-4
Tom,3,8,6,1,8,1,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,3.83e-4,4.8636533445431125e-4
Tom,3,8,6,1,8,1,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,2.56e-4,3.25090145222725e-4
Will,3,6,8,1,6,3,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,3.75e-4,4.762062674161011e-4
Will,3,6,8,1,6,3,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chiefs,2.65e-4,3.365190956407114e-4
Will,6,4,7,4,4,2,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Seahawks,Pats,4.13e-4,5.244618358475993e-4
Will,6,4,7,4,4,2,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Seahawks,Pats,2.75e-4,3.4921792943847413e-4
Will,6,4,7,4,4,2,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Seahawks,Pats,3.34e-4,4.24141048845274e-4
Will,6,4,7,4,4,2,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Seahawks,Pats,2.37e-4,3.009623610069759e-4
Will,6,3,8,4,3,3,Ravens,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Seahawks,Pats,2.24e-4,2.844538770698844e-4
Will,6,3,8,4,3,3,Chargers,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Seahawks,Pats,1.49e-4,1.8921262358666415e-4
Tom,3,8,6,1,8,1,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Saints,Seahawks,Seahawks,Texans,2.01e-4,2.552465593350302e-4
Tom,3,8,6,1,8,1,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Saints,Seahawks,Seahawks,Texans,1.34e-4,1.7016437289002012e-4
Will,3,4,10,1,4,5,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Eagles,Saints,Seahawks,Seahawks,Ravens,2.95e-4,3.7461559703399957e-4
Will,3,4,10,1,4,5,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chargers,1.97e-4,2.501670258159251e-4
Will,4,4,9,2,4,4,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Eagles,Saints,Seahawks,Seahawks,Ravens,3.82e-4,4.85095451074535e-4
Will,4,4,9,2,4,4,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Eagles,Saints,Seahawks,Seahawks,Chargers,2.54e-4,3.225503784631725e-4
Will,4,3,10,2,3,5,Ravens,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Seahawks,Seahawks,Colts,2.04e-4,2.59056209474359e-4
Will,4,3,10,2,3,5,Chargers,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Seahawks,Seahawks,Colts,1.36e-4,1.7270413964957267e-4
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,9.29e-4,0.0011797216598121545
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,6.19e-4,7.860578120815108e-4
Will,6,3,9,4,3,4,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,7.3e-4,9.270148672366768e-4
Will,6,3,9,4,3,4,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,4.86e-4,6.17163322571267e-4
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,4.66e-4,5.917656549757416e-4
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,3.11e-4,3.9493373111041985e-4
Will,5,3,10,3,3,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,4.56e-4,5.79066821177979e-4
Will,5,3,10,3,3,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Bears,Cowboys,Rams,Cowboys,Chiefs,3.23e-4,4.1017233166773504e-4
Will,8,1,9,6,1,4,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Cowboys,Pats,5.03e-4,6.387513400274636e-4
Will,8,1,9,6,1,4,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Cowboys,Pats,3.35e-4,4.2541093222505034e-4
Will,8,1,9,6,1,4,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Cowboys,Pats,4.06e-4,5.155726521891655e-4
Will,8,1,9,6,1,4,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Cowboys,Pats,2.88e-4,3.6572641337556563e-4
Will,8,0,10,6,0,5,Ravens,Colts,Colts,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Cowboys,Pats,2.72e-4,3.4540827929914535e-4
Will,8,0,10,6,0,5,Chargers,Colts,Colts,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Cowboys,Pats,1.81e-4,2.298488917395048e-4
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Cowboys,Rams,Cowboys,Texans,2.45e-4,3.11121428045186e-4
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Cowboys,Rams,Cowboys,Texans,1.63e-4,2.0699099090353194e-4
Will,5,1,12,3,1,7,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Bears,Cowboys,Rams,Cowboys,Ravens,3.59e-4,4.5588813333968076e-4
Will,5,1,12,3,1,7,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Bears,Cowboys,Rams,Cowboys,Chargers,2.39e-4,3.0350212776652846e-4
Will,6,1,11,4,1,6,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Bears,Cowboys,Rams,Cowboys,Ravens,4.64e-4,5.89225888216189e-4
Will,6,1,11,4,1,6,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Bears,Cowboys,Rams,Cowboys,Chargers,3.1e-4,3.936638477306436e-4
Will,6,0,12,4,0,7,Ravens,Colts,Colts,Pats,Colts,Cowboys,Bears,Cowboys,Rams,Cowboys,Colts,2.49e-4,3.162009615642911e-4
Will,6,0,12,4,0,7,Chargers,Colts,Colts,Pats,Colts,Cowboys,Bears,Cowboys,Rams,Cowboys,Colts,1.66e-4,2.1080064104286075e-4
Will,3,7,8,1,7,3,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Seahawks,Rams,Seahawks,Chiefs,0.001083500544,0.0013759193328041466
Will,3,7,8,1,7,3,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Seahawks,Rams,Seahawks,Chiefs,7.22e-4,9.168558001984666e-4
Will,3,6,9,1,6,4,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Seahawks,Rams,Seahawks,Chiefs,8.51e-4,0.0010806707561896054
Will,3,6,9,1,6,4,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Seahawks,Rams,Seahawks,Chiefs,5.68e-4,7.212937597129212e-4
Will,2,6,10,0,6,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Bears,Seahawks,Rams,Seahawks,Chiefs,5.32e-4,6.755779580409754e-4
Will,2,6,10,0,6,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Bears,Seahawks,Rams,Seahawks,Chiefs,3.77e-4,4.787460341756536e-4
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,7.47e-4,9.486028846928734e-4
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,4.98e-4,6.324019231285822e-4
Will,5,4,9,3,4,4,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,5.87e-4,7.454215439286701e-4
Will,5,4,9,3,4,4,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,3.91e-4,4.965244014925214e-4
Will,5,4,9,3,4,4,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,4.74e-4,6.019247220139518e-4
